@relation 'MARSYAS_EMPTYdrum_features.arff-weka.filters.unsupervised.attribute.Remove-R121-124-weka.filters.unsupervised.attribute.Remove-R118,120-weka.filters.unsupervised.attribute.Remove-R115-117-weka.filters.unsupervised.attribute.Remove-R110-112-weka.filters.unsupervised.attribute.Remove-R106-107,109-weka.filters.unsupervised.attribute.Remove-R96-104-weka.filters.unsupervised.attribute.Remove-R90-92-weka.filters.unsupervised.attribute.Remove-R86-89-weka.filters.unsupervised.attribute.Remove-R77-84-weka.filters.unsupervised.attribute.Remove-R37-73-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-10,13,15-24,28-32,34-35,37,43'

@attribute Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute output {0,1,2}

@data
-73.219825,-0.744336,-0.215125,0.277165,-0.222191,0.000015,0.000014,0.000015,0.017193,13.800243,0.160098,0.059664,0.000007,5.62499,0.007242,0.174381,0.144086,0.000024,0.000025,0.000022,2
-72.792982,-0.548778,-0.19322,-0.170011,0.237876,0.000038,0.000046,0.000057,0.004864,14.670062,0.045301,0.356175,0.000017,1.602626,0.007222,0.08366,0.088557,0.000131,0.000116,0.000093,2
-75.449257,-0.781635,-0.369842,0.380484,0.189639,0.000009,0.00001,0.000014,0.112531,15.432224,0.165893,0.225192,0.000004,11.568395,0.008829,0.202507,0.165253,0.000031,0.000024,0.000018,2
-76.026731,0.097168,-0.371043,-0.183996,-0.183123,0.00002,0.000021,0.000018,0.04866,13.65415,0.024464,0.198319,0.000008,0.85438,0.014401,0.169632,0.131598,0.000027,0.000028,0.000039,2
-73.584009,0.065294,-0.454806,-0.31506,-0.143746,0.000027,0.000028,0.000025,0.0056,13.684387,0.099186,0.365577,0.000011,2.118016,0.008114,0.242621,0.129455,0.000043,0.000039,0.000053,2
-72.746881,0.171043,0.259211,-0.101158,0.022801,0.000079,0.000078,0.000068,0.102562,14.578743,0.595886,0.183454,0.000031,1.672215,0.008651,0.190352,0.140463,0.000064,0.000064,0.000161,2
-73.254629,-0.375138,0.046484,0.215679,-0.049452,0.000054,0.000045,0.00004,0.011695,14.496809,0.141529,0.166978,0.00004,0.636165,0.005162,0.161964,0.143852,0.00009,0.000099,0.000051,2
-73.840771,0.233276,0.039124,0.000101,0.242766,0.000131,0.000111,0.000099,0.103553,14.026239,0.230684,0.224356,0.000093,0.043652,0.003724,0.138941,0.183726,0.000207,0.000224,0.000126,2
-71.544131,0.250326,0.023685,-0.044254,0.085471,0.000081,0.000056,0.000045,0.005161,14.772407,0.184814,0.108104,0.000066,1.345346,0.005349,0.202716,0.153276,0.000151,0.000159,0.000094,2
-72.614399,-0.677541,0.220206,0.620089,-0.147563,0.000068,0.000072,0.000075,0.017715,14.581952,0.386508,0.050465,0.00003,5.22278,0.00757,0.148447,0.163303,0.000123,0.000118,0.000147,2
-74.005049,-0.518069,-0.108021,-0.080306,-0.39471,0.000051,0.000058,0.000066,0.115191,14.682649,0.393167,0.111952,0.000022,4.790718,0.007739,0.197967,0.10128,0.000129,0.000112,0.000124,2
-73.925984,-0.800089,-0.054202,0.511597,-0.114526,0.000019,0.000025,0.000034,0.005472,14.609221,0.283393,0.067638,0.000007,12.250997,0.008638,0.231038,0.15689,0.000068,0.000053,0.000055,2
-77.558021,-0.070003,-0.048179,-0.300453,-0.072989,0.000023,0.000024,0.000022,0.023082,15.940806,0.173625,0.183685,0.00001,0.864702,0.013517,0.209533,0.125264,0.000041,0.000041,0.000046,2
-74.660442,-0.074365,-0.476138,-0.243932,-0.349588,0.000028,0.000029,0.000023,0.064541,13.357511,0.247137,0.31875,0.000011,2.015492,0.008194,0.227917,0.116068,0.000033,0.000031,0.000053,2
-74.164769,0.538768,-0.030969,-0.433206,-0.321428,0.000056,0.000054,0.00005,0.097028,15.92723,0.197998,0.067448,0.000029,1.478124,0.009115,0.158481,0.128297,0.000099,0.000097,0.000113,2
-72.844602,-0.242678,0.580925,0.113883,0.099292,0.00005,0.00004,0.000034,0.009985,13.878109,0.207947,0.204218,0.000039,1.168576,0.004713,0.191823,0.164349,0.000106,0.000114,0.00006,2
-73.398115,0.226765,0.441418,0.775917,-0.222166,0.000082,0.000069,0.000062,0.088958,13.640256,0.311274,0.171264,0.000059,0.197009,0.005029,0.181475,0.099061,0.000137,0.000149,0.000082,2
-76.95316,-0.25896,0.4714,0.209777,-0.01051,0.000033,0.000025,0.000021,0.135757,16.345523,0.202887,0.136073,0.000027,0.293274,0.004386,0.232265,0.1011,0.000056,0.000063,0.000034,2
-73.364094,-1.057932,-0.165044,0.120657,-0.078616,0.000013,0.000013,0.000013,0.019242,14.307862,0.24563,0.158725,0.000006,4.730603,0.006559,0.126423,0.144912,0.000017,0.000017,0.000016,2
-73.326773,-0.310534,-0.81448,0.11447,-0.037624,0.000035,0.00004,0.000055,0.089296,14.035868,0.29987,0.097249,0.000024,3.258391,0.007892,0.160448,0.179621,0.000166,0.000148,0.000069,2
-74.016849,-1.332118,0.32237,0.571441,0.09298,0.000013,0.000014,0.000015,0.054292,15.34009,0.157564,0.089407,0.000007,8.659482,0.00695,0.132448,0.193707,0.000031,0.000031,0.000019,2
-76.501172,0.168353,-0.207362,-0.232314,0.089693,0.000023,0.000024,0.000022,0.019895,14.981553,0.032826,0.136638,0.000011,0.743575,0.013557,0.158571,0.104342,0.000043,0.000044,0.000048,2
-71.038588,0.311653,-0.469995,0.078252,-0.30915,0.000122,0.000124,0.000111,0.013273,13.995832,0.345884,0.346632,0.00005,2.000002,0.010532,0.204917,0.148614,0.000118,0.000125,0.000256,2
-76.111075,-0.012907,-0.061641,-0.721144,0.006004,0.000021,0.000021,0.000018,0.098236,15.357725,0.138746,0.036574,0.000008,3.371649,0.008234,0.240776,0.147821,0.000034,0.000029,0.000042,2
-74.506867,-0.280095,0.28052,0.030159,0.175578,0.000054,0.000045,0.00004,0.005618,15.136475,0.268949,0.293258,0.00004,1.174433,0.005038,0.1812,0.090244,0.000109,0.000116,0.000069,2
-73.386064,0.229941,0.754041,0.236944,0.171189,0.000047,0.000039,0.000035,0.05262,13.793859,0.179319,0.238519,0.000035,0.395009,0.005174,0.124865,0.138754,0.000077,0.000084,0.000048,2
-77.054412,-0.757766,0.223387,0.297081,-0.069122,0.000044,0.000034,0.000033,0.147627,15.801789,0.257001,0.24779,0.00004,1.25396,0.005622,0.174117,0.099453,0.000077,0.000085,0.000046,2
-75.230138,-0.42057,-0.27398,0.904315,-0.222333,0.000047,0.000053,0.00006,0.00996,16.190238,0.106597,0.045701,0.000021,6.548833,0.006301,0.14223,0.102597,0.000101,0.000089,0.000107,2
-72.654166,-0.114256,-0.137455,0.478536,-0.017507,0.00002,0.000022,0.000026,0.064948,13.948927,0.073523,0.327978,0.000011,4.210709,0.006807,0.13166,0.164249,0.00008,0.000079,0.000036,2
-75.545595,-1.478139,-0.036056,0.320838,0.246832,0.000006,0.000007,0.000008,0.114768,15.497019,0.192984,0.298398,0.000004,8.016439,0.008132,0.149539,0.179906,0.000018,0.000017,0.000009,2
-74.269964,0.250965,-0.117023,0.010777,-0.055652,0.000051,0.000051,0.00005,0.016461,14.524719,0.140149,0.117344,0.000026,0.711201,0.01354,0.122267,0.137673,0.000117,0.000114,0.000109,2
-75.464938,-0.292646,-0.303336,-0.321891,0.176629,0.000084,0.000083,0.000073,0.013787,16.493789,0.062953,0.051643,0.000035,4.245503,0.008847,0.133516,0.168765,0.000087,0.000087,0.000167,2
-76.358049,0.259401,-0.392557,-0.403587,0.280865,0.000024,0.000025,0.000021,0.006467,15.646806,0.513961,0.323903,0.00001,2.556587,0.00754,0.278956,0.101156,0.000035,0.000032,0.000046,2
-73.254629,-0.375138,0.046484,0.215679,-0.049452,0.000054,0.000045,0.00004,0.011695,14.496809,0.141529,0.166978,0.00004,0.636165,0.005162,0.161964,0.143852,0.00009,0.000099,0.000051,2
-73.781885,-0.084082,0.291114,0.784962,-0.014913,0.000076,0.000064,0.000059,0.082768,13.869972,0.255584,0.223295,0.000055,0.268538,0.00516,0.179046,0.158975,0.000127,0.000137,0.000082,2
-73.891163,-0.619916,0.496573,0.255771,0.164134,0.000037,0.000027,0.000023,0.081948,14.30398,0.159465,0.056898,0.000032,1.523929,0.005614,0.232425,0.167149,0.000063,0.000069,0.000039,2
-73.771297,-1.015314,-0.677299,0.203626,-0.087046,0.000051,0.000053,0.000056,0.003969,14.515575,0.259818,0.115503,0.000021,6.55805,0.006646,0.184646,0.122146,0.000069,0.000064,0.000119,2
-74.161687,-0.860611,-0.348769,-0.125594,0.35264,0.000015,0.000019,0.000026,0.080463,13.861585,0.411514,0.270436,0.000007,3.199206,0.007388,0.121353,0.095059,0.00006,0.000058,0.000034,2
-73.888141,-1.13311,-0.325003,0.134848,0.046646,0.000027,0.000029,0.000029,0.001886,14.895321,0.136019,0.174517,0.00001,6.493958,0.00787,0.192426,0.163787,0.000033,0.000027,0.000055,2
-74.560292,0.167691,-0.264011,-0.03411,0.131299,0.000024,0.000025,0.000022,0.020306,14.291307,0.283394,0.028519,0.000011,0.852733,0.014046,0.166134,0.164395,0.000043,0.000042,0.000045,2
-73.134162,-0.364236,-0.65825,-0.382856,0.420267,0.000042,0.000043,0.000039,0.013459,14.035039,0.064007,0.236599,0.000019,4.573475,0.00839,0.254303,0.110768,0.000064,0.000061,0.000074,2
-74.799818,0.693548,-0.158122,-0.086286,0.072976,0.000061,0.00006,0.000052,0.079104,15.392958,0.438221,0.130272,0.000026,2.819714,0.009978,0.289443,0.108405,0.000051,0.000052,0.000126,2
-72.844602,-0.242678,0.580925,0.113883,0.099292,0.00005,0.00004,0.000034,0.009985,13.878109,0.207947,0.204218,0.000039,1.168576,0.004713,0.191823,0.164349,0.000106,0.000114,0.00006,2
-73.707041,-0.148302,0.867096,0.248339,0.228553,0.000201,0.000172,0.000153,0.124679,14.502315,0.353248,0.498603,0.000139,0.084798,0.005128,0.171037,0.127382,0.000302,0.000326,0.000185,2
-73.685065,0.071129,0.411435,0.320092,-0.124657,0.000058,0.000047,0.000042,0.162032,14.950654,0.111188,0.13264,0.000043,0.655134,0.003837,0.155583,0.160394,0.000093,0.000102,0.000057,2
-74.073373,-0.570257,0.194369,0.525329,0.187147,0.000014,0.000014,0.000017,0.014658,13.966843,0.261343,0.125064,0.000007,10.149863,0.006865,0.146324,0.155306,0.000029,0.000028,0.000024,2
-72.92356,-1.238336,0.045794,0.225431,0.459873,0.000017,0.000019,0.000023,0.046398,13.729216,0.135662,0.118702,0.000008,6.068997,0.007233,0.151257,0.138234,0.000051,0.000051,0.000031,2
-74.840251,-0.933193,-0.022919,0.407005,-0.103688,0.000007,0.000008,0.000009,0.122562,14.916475,0.248785,0.165984,0.000004,7.645607,0.007978,0.208366,0.108278,0.000025,0.000022,0.000011,2
-75.247132,-0.268291,-0.477796,-0.191796,0.501306,0.00003,0.000032,0.00003,0.011931,14.257887,0.500607,0.195674,0.000012,1.604579,0.009921,0.246489,0.10253,0.000047,0.000046,0.000062,2
-73.802968,0.840215,-0.342757,-0.512586,0.244324,0.000096,0.000098,0.000087,0.062905,14.782527,0.355026,0.493315,0.000036,1.590683,0.010826,0.209287,0.180467,0.000064,0.000062,0.000195,2
-72.163469,-0.05692,0.19921,0.161674,-0.237698,0.000067,0.000044,0.000038,0.003168,14.637556,0.289789,0.102061,0.000059,1.735277,0.004637,0.115336,0.222854,0.00015,0.00016,0.000067,2
-73.964335,-0.299232,0.474113,0.329477,0.279512,0.000043,0.000036,0.000034,0.047106,14.219956,0.061833,0.113241,0.000031,1.50009,0.006113,0.139028,0.195384,0.00008,0.000087,0.000052,2
-77.054412,-0.757766,0.223387,0.297081,-0.069122,0.000044,0.000034,0.000033,0.147627,15.801789,0.257001,0.24779,0.00004,1.25396,0.005622,0.174117,0.099453,0.000077,0.000085,0.000046,2
-73.771297,-1.015314,-0.677299,0.203626,-0.087046,0.000051,0.000053,0.000056,0.003969,14.515575,0.259818,0.115503,0.000021,6.55805,0.006646,0.184646,0.122146,0.000069,0.000064,0.000119,2
-73.34841,-0.923823,-0.267021,0.796298,0.143366,0.000016,0.000021,0.000028,0.004052,14.342827,0.193392,0.335517,0.000006,2.946009,0.008018,0.123909,0.112901,0.000058,0.000053,0.000044,2
-73.051893,-0.975709,-0.180616,0.421418,0.167959,0.000033,0.000039,0.000049,0.012099,13.795484,0.360366,0.196614,0.000012,5.383315,0.007997,0.253614,0.110963,0.000074,0.000058,0.000088,2
-75.854117,-0.19658,-0.29855,0.122272,-0.020156,0.000021,0.000022,0.00002,0.0806,14.070168,0.042739,0.116404,0.00001,0.747449,0.016926,0.180622,0.134002,0.00004,0.000039,0.000041,2
-74.019382,-0.259961,-0.033461,0.296402,0.06852,0.000033,0.000032,0.000026,0.085751,13.787355,0.463215,0.219987,0.000014,2.837615,0.007945,0.39225,0.105729,0.00005,0.000045,0.000058,2
-76.692188,-0.01019,-0.538777,-1.300672,0.243437,0.000021,0.00002,0.000016,0.114831,15.293899,0.092869,0.263513,0.000008,1.555564,0.009203,0.138827,0.123966,0.000025,0.000023,0.000039,2
-74.506867,-0.280095,0.28052,0.030159,0.175578,0.000054,0.000045,0.00004,0.005618,15.136475,0.268949,0.293258,0.00004,1.174433,0.005038,0.1812,0.090244,0.000109,0.000116,0.000069,2
-71.209963,0.376466,0.515532,0.161078,-0.058297,0.00025,0.000217,0.00019,0.05667,13.615228,0.308808,0.124543,0.00017,0.379058,0.006292,0.147943,0.159239,0.00045,0.000491,0.000292,2
-74.924349,-0.525802,0.742166,0.46379,0.441132,0.000038,0.000029,0.000024,0.115979,14.234874,0.133761,0.3615,0.000032,0.715782,0.005975,0.203691,0.144836,0.000058,0.000062,0.00004,2
-74.081376,-0.858728,0.269571,0.590479,-0.128625,0.000032,0.000033,0.000039,0.003867,14.345683,0.281914,0.098586,0.000013,7.67575,0.006704,0.15829,0.115775,0.000051,0.000046,0.00007,2
-73.996829,0.180531,-0.591077,-0.089511,-0.097031,0.000026,0.000029,0.000037,0.047271,14.25682,0.52079,0.054148,0.000018,3.890058,0.007796,0.151428,0.114798,0.000122,0.00011,0.000042,2
-74.062038,-0.972204,0.504008,0.780056,-0.306675,0.000014,0.000015,0.000018,0.117337,15.260645,0.304394,0.299708,0.000008,12.271175,0.007612,0.111521,0.136991,0.000049,0.000047,0.000025,2
-75.270426,0.58245,-0.360292,-0.158582,0.210136,0.000042,0.000043,0.00004,0.019949,14.706329,0.099653,0.304981,0.000019,0.559618,0.01339,0.172073,0.123258,0.000072,0.000071,0.00009,2
-73.353211,-0.278925,-0.54578,-0.339461,0.079328,0.000034,0.000036,0.000031,0.006205,14.242518,0.114493,0.145171,0.000013,4.874725,0.00637,0.260138,0.137201,0.000065,0.000048,0.000065,2
-76.290746,0.200872,-0.75562,-0.631542,0.187641,0.000031,0.00003,0.000023,0.109616,15.312924,0.118731,0.141775,0.000011,2.260542,0.010271,0.282013,0.117601,0.000035,0.000029,0.000056,2
-71.032748,-0.216978,0.3215,0.385741,0.142464,0.000069,0.000049,0.000041,0.011558,14.025214,0.173396,0.205075,0.000062,2.423819,0.004844,0.097992,0.210754,0.000148,0.000159,0.00008,2
-74.27988,-0.03044,-0.100887,0.218404,0.133144,0.000079,0.000065,0.00006,0.085963,13.971296,0.159582,0.247734,0.000059,0.098799,0.004829,0.220555,0.121706,0.000136,0.000147,0.000079,2
-73.891163,-0.619916,0.496573,0.255771,0.164134,0.000037,0.000027,0.000023,0.081948,14.30398,0.159465,0.056898,0.000032,1.523929,0.005614,0.232425,0.167149,0.000063,0.000069,0.000039,2
-74.073373,-0.570257,0.194369,0.525329,0.187147,0.000014,0.000014,0.000017,0.014658,13.966843,0.261343,0.125064,0.000007,10.149863,0.006865,0.146324,0.155306,0.000029,0.000028,0.000024,2
-73.88745,-0.700442,-0.192394,0.242384,0.01586,0.000016,0.000021,0.000028,0.072357,13.930394,0.044855,0.046214,0.000009,1.602686,0.008865,0.09955,0.124262,0.000078,0.000077,0.000034,2
-75.99904,-1.085603,-0.065674,0.358533,-0.115274,0.00002,0.000025,0.000035,0.103687,14.885433,0.583676,0.286145,0.000008,10.059852,0.007667,0.164168,0.126233,0.000065,0.000059,0.000056,2
-74.671401,-0.02239,-0.0274,0.32796,0.011938,0.000011,0.000012,0.000011,0.021662,13.784446,0.28708,0.177563,0.000005,0.899251,0.014597,0.18387,0.120784,0.000021,0.00002,0.000023,2
-72.924633,-0.007993,-0.719184,-0.08268,0.487513,0.00008,0.00008,0.00007,0.007445,14.336694,0.189824,0.063642,0.000032,4.047272,0.009032,0.142752,0.13093,0.000087,0.000086,0.000159,2
-75.881741,0.012701,-0.48486,-0.526752,0.444446,0.000028,0.000029,0.000023,0.006762,15.517861,0.236561,0.097938,0.000011,5.441924,0.007377,0.265321,0.147285,0.000041,0.000036,0.000053,2
-74.168149,-0.232299,0.371351,0.227512,0.057452,0.000063,0.00005,0.000046,0.070881,14.050037,0.151287,0.336012,0.00005,0.799782,0.005196,0.199386,0.149291,0.000124,0.000131,0.000064,2
-74.769345,-0.219386,0.872728,0.697858,0.176306,0.000059,0.000047,0.000043,0.052646,13.938935,0.144531,0.120719,0.000047,0.349952,0.004847,0.097373,0.09717,0.000101,0.000111,0.000058,2
-73.685065,0.071129,0.411435,0.320092,-0.124657,0.000058,0.000047,0.000042,0.162032,14.950654,0.111188,0.13264,0.000043,0.655134,0.003837,0.155583,0.160394,0.000093,0.000102,0.000057,2
-74.081376,-0.858728,0.269571,0.590479,-0.128625,0.000032,0.000033,0.000039,0.003867,14.345683,0.281914,0.098586,0.000013,7.67575,0.006704,0.15829,0.115775,0.000051,0.000046,0.00007,2
-73.569673,-0.933446,-0.514371,0.12255,0.023418,0.000036,0.000043,0.000052,0.007424,15.310571,0.068305,0.114316,0.000014,2.248757,0.007699,0.103126,0.117268,0.000087,0.000073,0.000089,2
-75.145748,-0.745561,-0.080621,0.605026,0.358491,0.000017,0.000019,0.000023,0.089837,14.721772,0.193779,0.209662,0.000009,7.393312,0.006821,0.147138,0.201942,0.000042,0.000041,0.000034,2
-75.335616,0.159577,-0.185414,-0.518412,-0.153689,0.000026,0.000028,0.000026,0.015394,14.330125,0.038612,0.2116,0.000013,1.088697,0.013282,0.114892,0.092127,0.000052,0.000051,0.000056,2
-74.042861,-0.111508,-0.875624,-0.087029,0.180951,0.000035,0.000036,0.000031,0.011038,14.125209,0.363855,0.176019,0.000015,3.796881,0.006676,0.257964,0.164232,0.000058,0.000052,0.000067,2
-76.034402,0.263892,-0.265702,-0.089909,0.040412,0.000044,0.000042,0.000036,0.093231,15.141173,0.426736,0.186988,0.000018,2.683015,0.007915,0.211251,0.123805,0.000038,0.000038,0.000083,2
-73.140701,-0.370995,0.511048,0.414125,0.339463,0.00005,0.000039,0.000034,0.030031,13.881878,0.20009,0.504331,0.000038,1.608167,0.006009,0.163847,0.179374,0.000084,0.000093,0.000053,2
-72.091951,0.090815,0.323839,0.161004,0.005182,0.00022,0.000186,0.000164,0.074876,13.242795,0.191034,0.223945,0.000155,0.253532,0.007001,0.214998,0.146481,0.000369,0.00041,0.000245,2
-74.924349,-0.525802,0.742166,0.46379,0.441132,0.000038,0.000029,0.000024,0.115979,14.234874,0.133761,0.3615,0.000032,0.715782,0.005975,0.203691,0.144836,0.000058,0.000062,0.00004,2
-74.343759,-0.684656,-0.130277,0.617728,0.13488,0.000037,0.000042,0.000048,0.006896,15.10284,0.132517,0.083316,0.000013,8.01658,0.007557,0.171607,0.109601,0.000058,0.000044,0.000088,2
-73.723867,-0.486995,-0.307507,0.532061,-0.114222,0.000009,0.00001,0.000012,0.012375,14.203014,0.072608,0.192402,0.000004,2.38262,0.008083,0.151906,0.171121,0.000033,0.000034,0.000019,2
-75.906461,-0.750798,-0.033062,0.618573,-0.064628,0.000017,0.000018,0.000021,0.110285,14.978362,0.178339,0.094516,0.000009,8.239953,0.008059,0.173885,0.162871,0.00004,0.000038,0.00003,2
-76.026731,0.097168,-0.371043,-0.183996,-0.183123,0.00002,0.000021,0.000018,0.04866,13.65415,0.024464,0.198319,0.000008,0.85438,0.014401,0.169632,0.131598,0.000027,0.000028,0.000039,2
-74.034588,0.333132,-0.277127,-0.6489,0.188914,0.000036,0.000036,0.000031,0.01193,14.536678,0.126424,0.127865,0.000015,5.017029,0.006807,0.22618,0.11349,0.000062,0.000054,0.000063,2
-74.562015,0.501121,-0.770769,-0.262172,0.166341,0.000052,0.000052,0.000047,0.008893,15.465783,0.351569,0.119548,0.000022,3.676129,0.009122,0.183918,0.124401,0.000067,0.000062,0.000105,2
-71.939307,-0.680223,0.541311,0.415221,0.124915,0.000103,0.000087,0.000079,0.017178,13.934766,0.245537,0.230422,0.00007,0.461245,0.005352,0.151256,0.176599,0.000163,0.000173,0.000115,2
-73.91129,-0.054817,0.541081,0.685998,0.014455,0.000062,0.000052,0.000049,0.052435,13.901837,0.145151,0.030714,0.000046,1.013178,0.005077,0.169427,0.101208,0.00011,0.000119,0.000067,2
-74.557616,0.197314,0.570482,0.29793,0.150112,0.000068,0.000057,0.000052,0.120814,14.485165,0.210632,0.171782,0.00005,0.238441,0.005416,0.162737,0.134963,0.00011,0.000118,0.000069,2
-74.324291,-0.75293,-0.26623,0.306427,-0.001706,0.000052,0.000053,0.000053,0.008132,15.324417,0.378391,0.126325,0.000022,6.900784,0.006874,0.14336,0.178203,0.000068,0.000063,0.000115,2
-73.59556,-1.043071,-0.263786,0.08242,0.005683,0.000031,0.000038,0.000047,0.007061,15.559841,0.447591,0.112505,0.000013,3.482632,0.007222,0.106272,0.072157,0.0001,0.000088,0.000074,2
-74.281325,-0.893929,0.074181,0.490354,-0.064375,0.000014,0.000015,0.000019,0.078942,14.497615,0.262895,0.211008,0.000007,10.793335,0.007682,0.180658,0.153768,0.000045,0.000046,0.000028,2
-77.558021,-0.070003,-0.048179,-0.300453,-0.072989,0.000023,0.000024,0.000022,0.023082,15.940806,0.173625,0.183685,0.00001,0.864702,0.013517,0.209533,0.125264,0.000041,0.000041,0.000046,2
-73.746985,0.250228,0.117404,-0.067052,0.113048,0.000058,0.000057,0.000049,0.008663,14.795715,0.374587,0.083821,0.000025,4.92087,0.007939,0.248505,0.111729,0.000074,0.000075,0.000105,2
-72.698516,0.208423,-0.367286,-0.333812,0.609316,0.000084,0.000083,0.000075,0.084256,14.858945,0.08317,0.144239,0.000034,3.275189,0.011068,0.268006,0.136146,0.00008,0.000081,0.00018,2
-73.681896,-0.731944,0.097047,-0.157775,0.148218,0.000067,0.000055,0.000045,0.005286,15.122791,0.122146,0.122949,0.000048,2.154378,0.004717,0.178755,0.121057,0.000115,0.000123,0.000087,2
-73.958609,-0.167765,0.447771,0.794607,0.060346,0.000064,0.000052,0.000049,0.036156,13.361967,0.138661,0.070477,0.000049,0.774194,0.004528,0.150897,0.09019,0.000111,0.000121,0.000065,2
-74.018292,-0.056423,0.474283,0.454764,0.059946,0.000048,0.000038,0.000034,0.126057,14.057755,0.205015,0.184053,0.000038,0.186958,0.004179,0.194517,0.133705,0.000077,0.000084,0.000048,2
-73.954651,-0.817105,0.229423,0.807801,-0.078507,0.000014,0.000013,0.000014,0.014232,14.204277,0.130575,0.173237,0.000007,8.655325,0.006603,0.153859,0.070172,0.000024,0.000024,0.00002,2
-73.520794,-0.749499,-0.372697,0.544285,0.395973,0.000033,0.000035,0.000043,0.08469,14.518755,0.100396,0.30228,0.000023,3.52239,0.006964,0.187882,0.179157,0.000143,0.000131,0.000053,2
-76.260306,-0.566897,-0.300114,0.403809,0.030897,0.000021,0.000024,0.000028,0.10565,15.255092,0.27537,0.097666,0.000008,7.242005,0.008777,0.261337,0.208513,0.000043,0.00003,0.000047,2
-76.501172,0.168353,-0.207362,-0.232314,0.089693,0.000023,0.000024,0.000022,0.019895,14.981553,0.032826,0.136638,0.000011,0.743575,0.013557,0.158571,0.104342,0.000043,0.000044,0.000048,2
-74.036374,-0.119949,-0.127798,-0.131482,0.032465,0.000058,0.000058,0.000051,0.011415,15.036546,0.184345,0.351786,0.000026,3.405498,0.008137,0.280976,0.181325,0.000059,0.000065,0.000106,2
-73.376775,0.798437,-0.36345,-0.445718,0.153748,0.000101,0.000103,0.000093,0.014198,15.68282,0.381834,0.123649,0.000041,2.535139,0.010276,0.236696,0.140168,0.000112,0.000106,0.00022,2
-70.747274,-0.136151,-0.165121,0.114901,0.206377,0.000075,0.000052,0.000044,0.009504,14.066495,0.222192,0.310173,0.000067,2.288948,0.004912,0.17257,0.194243,0.000163,0.000172,0.000082,2
-73.374399,-0.130978,0.369702,0.84318,0.118707,0.000058,0.000048,0.000044,0.014818,14.220832,0.104683,0.047244,0.000044,1.82448,0.006118,0.162318,0.120887,0.000116,0.000124,0.00006,2
-71.544131,0.250326,0.023685,-0.044254,0.085471,0.000081,0.000056,0.000045,0.005161,14.772407,0.184814,0.108104,0.000066,1.345346,0.005349,0.202716,0.153276,0.000151,0.000159,0.000094,2
